chrom,tss,chromEnd,strand,gene_name,gene_id,cage_used
12,89919807,89919808,-,POC1B,ENSG00000139323,True
12,89919971,89919972,-,POC1B-GALNT4,ENSG00000259075,True
12,90102620,90102621,-,ATP2B1,ENSG00000070961,True
12,91348953,91348954,-,CCER1,ENSG00000197651,False
12,91398755,91398756,-,EPYC,ENSG00000083782,True
12,91451693,91451694,-,KERA,ENSG00000139330,True
12,91505258,91505259,-,LUM,ENSG00000139329,True
12,91576587,91576588,-,DCN,ENSG00000011465,True
12,92536690,92536691,-,C12orf79,ENSG00000257242,False
12,92539622,92539623,-,BTG1,ENSG00000133639,True
12,92815307,92815308,+,CLLU1,ENSG00000257127,False
12,92821924,92821925,-,CLLU1OS,ENSG00000205057,False
12,93096764,93096765,+,C12orf74,ENSG00000214215,True
12,93115281,93115282,+,PLEKHG7,ENSG00000187510,False
12,93323062,93323063,-,EEA1,ENSG00000102189,True
12,93771701,93771702,+,NUDT4,ENSG00000173598,True
12,93835707,93835708,-,UBE2N,ENSG00000177889,True
12,93861291,93861292,+,MRPL42,ENSG00000198015,True
12,93964808,93964809,+,SOCS2,ENSG00000120833,True
12,94071146,94071147,+,CRADD,ENSG00000169372,True
12,94542486,94542487,+,PLXNC1,ENSG00000136040,True
12,94676620,94676621,-,RP11-1105G2.3,ENSG00000258365,False
12,94853655,94853656,-,CCDC41,ENSG00000173588,True
12,95044349,95044350,-,TMCC3,ENSG00000057704,True
12,95397466,95397467,-,NDUFA12,ENSG00000184752,True
12,95467308,95467309,-,NR2C1,ENSG00000120798,True
12,95611199,95611200,-,FGD6,ENSG00000180263,True
12,95611588,95611589,+,VEZT,ENSG00000028203,True
12,95774672,95774673,-,RP11-167N24.6,ENSG00000258247,False
12,95867935,95867936,+,METAP2,ENSG00000111142,True
12,95942579,95942580,-,USP44,ENSG00000136014,True
12,96184541,96184542,-,NTN4,ENSG00000074527,True
12,96196875,96196876,+,RP11-536G4.1,ENSG00000258292,False
12,96252749,96252750,+,SNRPF,ENSG00000139343,True
12,96336383,96336384,-,CCDC38,ENSG00000165972,True
12,96337111,96337112,+,AMDHD1,ENSG00000139344,True
12,96389712,96389713,-,HAL,ENSG00000084110,True
12,96429365,96429366,-,LTA4H,ENSG00000111144,True
12,96588164,96588165,+,ELK3,ENSG00000111145,True
12,96794203,96794204,-,CDK17,ENSG00000059758,True
12,96883349,96883350,+,C12orf55,ENSG00000188596,False
12,97301024,97301025,+,NEDD1,ENSG00000139350,True
12,98897633,98897634,-,RP11-181C3.1,ENSG00000245017,False
12,98909402,98909403,+,TMPO,ENSG00000120802,True
12,98987465,98987466,+,SLC25A3,ENSG00000075415,True
12,99038543,99038544,-,IKBIP,ENSG00000166130,True
12,99039037,99039038,+,APAF1,ENSG00000120868,True
12,99288594,99288595,-,ANKS1B,ENSG00000185046,True
12,100041529,100041530,+,FAM71C,ENSG00000180219,True
12,100536637,100536638,-,UHRF1BP1L,ENSG00000111647,True
12,100594595,100594596,+,ACTR6,ENSG00000075089,True
12,100660857,100660858,-,DEPDC4,ENSG00000166153,False
12,100661183,100661184,+,SCYL2,ENSG00000136021,True
12,100750853,100750854,+,SLC17A8,ENSG00000179520,True
12,100867639,100867640,+,NR1H4,ENSG00000012504,True
12,100967461,100967462,+,GAS2L3,ENSG00000139354,True
12,101188687,101188688,+,ANO4,ENSG00000151572,True
12,101604015,101604016,-,SLC5A8,ENSG00000256870,True
12,101673892,101673893,+,UTP20,ENSG00000120800,True
12,101801541,101801542,-,ARL1,ENSG00000120805,True
12,101869107,101869108,+,SPIC,ENSG00000166211,True
12,101988749,101988750,+,MYBPC1,ENSG00000196091,True
12,102091443,102091444,+,CHPT1,ENSG00000111666,True
12,102133239,102133240,-,SYCP3,ENSG00000139351,True
12,102224622,102224623,-,GNPTAB,ENSG00000111670,True
12,102271461,102271462,+,DRAM1,ENSG00000136048,True
12,102455784,102455785,-,CCDC53,ENSG00000120860,True
12,102513875,102513876,-,NUP37,ENSG00000075188,True
12,102513956,102513957,+,PARPBP,ENSG00000185480,False
12,102591586,102591587,-,PMCH,ENSG00000183395,True
12,102874340,102874341,-,IGF1,ENSG00000017427,True
12,103311012,103311013,-,PAH,ENSG00000171759,True
12,103351452,103351453,+,ASCL1,ENSG00000139352,True
12,103545620,103545621,+,RP11-552I14.1,ENSG00000257860,False
12,103835362,103835363,-,C12orf42,ENSG00000179088,True
12,103981052,103981053,+,STAB2,ENSG00000136011,True
12,104235005,104235006,-,NT5DC3,ENSG00000111696,True
12,104235229,104235230,+,RP11-650K20.3,ENSG00000257327,False
12,104324174,104324175,+,HSP90B1,ENSG00000166598,True
12,104350949,104350950,-,C12orf73,ENSG00000204954,True
12,104359665,104359666,+,TDG,ENSG00000139372,True
12,104443930,104443931,-,GLT8D2,ENSG00000120820,True
12,104458320,104458321,+,HCFC2,ENSG00000111727,True
12,104531970,104531971,-,NFYB,ENSG00000120837,True
12,104680815,104680816,+,TXNRD1,ENSG00000198431,True
12,104697544,104697545,+,EID3,ENSG00000255150,True
12,104850754,104850755,+,CHST11,ENSG00000171310,True
12,105352062,105352063,-,SLC41A2,ENSG00000136052,True
12,105380097,105380098,+,C12orf45,ENSG00000151131,True
12,105478231,105478232,-,ALDH1L2,ENSG00000136010,True
12,105501524,105501525,+,KIAA1033,ENSG00000136051,True
12,105629910,105629911,-,APPL2,ENSG00000136044,True
12,105724477,105724478,+,C12orf75,ENSG00000235162,True
12,106532732,106532733,-,NUAK1,ENSG00000074590,True
12,106641766,106641767,-,CKAP4,ENSG00000136026,True
12,106696617,106696618,+,TCP11L2,ENSG00000166046,True
12,106751572,106751573,+,POLR3B,ENSG00000013503,True
12,106976781,106976782,+,RFX4,ENSG00000111783,True
12,107168455,107168456,+,RIC8B,ENSG00000111785,True
12,107168696,107168697,-,RP11-144F15.1,ENSG00000257545,False
12,107349688,107349689,+,C12orf23,ENSG00000151135,True
12,107380877,107380878,-,MTERFD3,ENSG00000120832,True
12,107487319,107487320,-,CRY1,ENSG00000008405,True
12,107712206,107712207,+,BTBD11,ENSG00000151136,True
12,108079567,108079568,+,PWP1,ENSG00000136045,True
12,108154907,108154908,-,PRDM4,ENSG00000110851,True
12,108168162,108168163,+,ASCL4,ENSG00000187855,False
12,108523077,108523078,+,WSCD2,ENSG00000075035,True
12,108733094,108733095,-,CMKLR1,ENSG00000174600,True
12,108909067,108909068,+,FICD,ENSG00000198855,True
12,108954945,108954946,-,SART3,ENSG00000075856,True
12,108956379,108956380,+,ISCU,ENSG00000136003,True
12,108991840,108991841,-,TMEM119,ENSG00000183160,True
12,109027583,109027584,-,SELPLG,ENSG00000110876,True
12,109125300,109125301,-,CORO1C,ENSG00000110880,True
12,109251355,109251356,-,SSH1,ENSG00000084112,True
12,109273875,109273876,+,DAO,ENSG00000110887,True
12,109458781,109458782,-,SVOP,ENSG00000166111,True
12,109490402,109490403,+,USP30,ENSG00000135093,True
12,109531282,109531283,-,ALKBH2,ENSG00000189046,True
12,109535393,109535394,+,UNG,ENSG00000076248,True
12,109569163,109569164,+,ACACB,ENSG00000076555,True
12,109747047,109747048,-,FOXN4,ENSG00000139445,True
12,109785708,109785709,+,MYO1H,ENSG00000174527,False
12,109915114,109915115,-,KCTD10,ENSG00000110906,True
12,109915439,109915440,+,UBE3B,ENSG00000151148,True
12,110011317,110011318,-,MMAB,ENSG00000139428,True
12,110011607,110011608,+,MVK,ENSG00000110921,True
12,110152033,110152034,+,FAM222A,ENSG00000139438,False
12,110271194,110271195,-,TRPV4,ENSG00000111199,True
12,110318291,110318292,-,GLTP,ENSG00000139433,True
12,110338084,110338085,+,TCHP,ENSG00000139437,True
12,110434168,110434169,-,GIT2,ENSG00000139436,True
12,110437237,110437238,+,ANKRD13A,ENSG00000076513,True
12,110486313,110486314,-,C12orf76,ENSG00000174456,True
12,110562167,110562168,+,IFT81,ENSG00000122970,True
12,110719074,110719075,+,ATP2A2,ENSG00000174437,True
12,110841501,110841502,-,ANAPC7,ENSG00000196510,True
12,110888137,110888138,-,ARPC3,ENSG00000111229,True
12,110906058,110906059,-,GPN3,ENSG00000111231,True
12,110906169,110906170,+,FAM216A,ENSG00000204856,False
12,110939460,110939461,+,RAD9B,ENSG00000151164,False
12,110939903,110939904,-,VPS29,ENSG00000111237,True
12,111021126,111021127,-,PPTC7,ENSG00000196850,True
12,111051938,111051939,+,TCTN1,ENSG00000204852,True
12,111126929,111126930,-,HVCN1,ENSG00000122986,True
12,111180697,111180698,-,PPP1CC,ENSG00000186298,True
12,111284813,111284814,+,CCDC63,ENSG00000173093,True
12,111358380,111358381,-,MYL2,ENSG00000111245,True
12,111471533,111471534,+,CUX2,ENSG00000111249,True
12,111806853,111806854,-,FAM109A,ENSG00000198324,True
12,111843701,111843702,+,SH2B3,ENSG00000111252,True
12,112037103,112037104,-,ATXN2,ENSG00000204842,True
12,112123767,112123768,-,BRAP,ENSG00000089234,True
12,112123881,112123882,+,ACAD10,ENSG00000111271,True
12,112191694,112191695,+,RP11-162P23.2,ENSG00000257767,False
12,112204747,112204748,+,ALDH2,ENSG00000111275,True
12,112280030,112280031,+,MAPKAPK5,ENSG00000089022,True
12,112450952,112450953,-,TMEM116,ENSG00000198270,True
12,112451243,112451244,+,ERP29,ENSG00000089248,True
12,112546592,112546593,-,NAA25,ENSG00000111300,True
12,112563353,112563354,+,TRAFD1,ENSG00000135148,True
12,112819896,112819897,-,HECTD4,ENSG00000173064,False
12,112847405,112847406,-,RPL6,ENSG00000089009,True
12,112856745,112856746,+,PTPN11,ENSG00000179295,True
12,113229556,113229557,+,RPH3A,ENSG00000089169,True
12,113344780,113344781,+,OAS1,ENSG00000089127,True
12,113376292,113376293,+,OAS3,ENSG00000111331,True
12,113416380,113416381,+,OAS2,ENSG00000111335,True
12,113494546,113494547,+,DTX1,ENSG00000135144,True
12,113573537,113573538,-,RASAL1,ENSG00000111344,True
12,113587534,113587535,+,CCDC42B,ENSG00000186710,True
12,113623276,113623277,-,DDX54,ENSG00000123064,True
12,113623523,113623524,+,C12orf52,ENSG00000139405,True
12,113658900,113658901,-,IQCD,ENSG00000166578,True
12,113659280,113659281,+,TPCN1,ENSG00000186815,True
12,113796375,113796376,+,PLBD2,ENSG00000151176,True
12,113797298,113797299,-,SLC8B1,ENSG00000089060,False
12,113841689,113841690,-,SDS,ENSG00000135094,True
12,113860197,113860198,+,SDSL,ENSG00000139410,True
12,113909674,113909675,-,LHX5,ENSG00000089116,True
12,114404135,114404136,-,RBM19,ENSG00000122965,True
12,114845817,114845818,-,TBX5,ENSG00000089225,True
12,115121974,115121975,-,TBX3,ENSG00000135111,True
12,115800817,115800818,+,RP11-116D17.1,ENSG00000257726,False
12,116715503,116715504,-,MED13L,ENSG00000123066,True
12,116997186,116997187,+,MAP1LC3B2,ENSG00000171471,False
12,117175853,117175854,-,C12orf49,ENSG00000111412,True
12,117176124,117176125,+,RNFT2,ENSG00000135119,True
12,117319244,117319245,-,HRK,ENSG00000135116,True
12,117348782,117348783,+,FBXW8,ENSG00000174989,True
12,117537219,117537220,-,TESC,ENSG00000088992,True
12,117628280,117628281,-,FBXO21,ENSG00000135108,True
12,117877408,117877409,-,NOS1,ENSG00000089250,True
12,118406794,118406795,-,KSR2,ENSG00000171435,True
12,118454542,118454543,+,RFC5,ENSG00000111445,True
12,118498989,118498990,-,WSB2,ENSG00000176871,True
12,118541825,118541826,-,VSIG10,ENSG00000176834,True
12,118573930,118573931,+,PEBP1,ENSG00000089220,True
12,118810716,118810717,-,TAOK3,ENSG00000135090,True
12,118814356,118814357,+,SUDS3,ENSG00000111707,True
12,119419344,119419345,+,SRRM4,ENSG00000139767,True
12,119616734,119616735,+,HSPB8,ENSG00000152137,True
12,119772534,119772535,+,CCDC60,ENSG00000183273,True
12,120031581,120031582,+,TMEM233,ENSG00000224982,True
12,120105783,120105784,+,PRKAB1,ENSG00000111725,True
12,120137573,120137574,+,RP1-127H14.3,ENSG00000255692,False
12,120315124,120315125,-,CIT,ENSG00000122966,True
12,120502397,120502398,+,CCDC64,ENSG00000135127,True
12,120554559,120554560,-,RAB35,ENSG00000111737,True
12,120632519,120632520,-,GCN1L1,ENSG00000089154,True
12,120638910,120638911,-,RPLP0,ENSG00000089157,True
12,120703535,120703536,-,PXN,ENSG00000089159,True
12,120740119,120740120,+,SIRT4,ENSG00000089163,False
12,120765576,120765577,-,PLA2G1B,ENSG00000170890,True
12,120807003,120807004,-,MSI1,ENSG00000135097,True
12,120875918,120875919,+,COX6A1,ENSG00000111775,True
12,120876001,120876002,+,AL021546.6,ENSG00000111780,False
12,120884196,120884197,-,TRIAP1,ENSG00000170855,True
12,120884254,120884255,+,GATC,ENSG00000257218,True
12,120907509,120907510,-,SRSF9,ENSG00000111786,True
12,120933914,120933915,+,DYNLL1,ENSG00000088986,True
12,120966962,120966963,-,COQ5,ENSG00000110871,True
12,120972157,120972158,+,RNF10,ENSG00000022840,True
12,121019188,121019189,-,POP5,ENSG00000167272,True
12,121078542,121078543,+,CABP1,ENSG00000157782,True
12,121124954,121124955,+,MLEC,ENSG00000110917,True
12,121148255,121148256,+,UNC119B,ENSG00000175970,True
12,121163642,121163643,+,ACADS,ENSG00000122971,True
12,121342154,121342155,-,SPPL3,ENSG00000157837,True
12,121410095,121410096,-,AC079602.1,ENSG00000272214,False
12,121416350,121416351,+,HNF1A,ENSG00000135100,True
12,121454293,121454294,-,C12orf43,ENSG00000157895,True
12,121476780,121476781,-,OASL,ENSG00000135114,True
12,121570722,121570723,+,P2RX7,ENSG00000089041,True
12,121647922,121647923,+,P2RX4,ENSG00000135124,True
12,121734530,121734531,-,CAMKK2,ENSG00000110931,True
12,121790217,121790218,-,ANAPC5,ENSG00000089053,True
12,121837930,121837931,+,RNF34,ENSG00000170633,True
12,121905150,121905151,-,KDM2B,ENSG00000089094,True
12,122064441,122064442,+,ORAI1,ENSG00000182500,True
12,122110540,122110541,-,MORN3,ENSG00000139714,True
12,122150682,122150683,+,TMEM120B,ENSG00000188735,True
12,122231562,122231563,-,RHOF,ENSG00000139725,True
12,122241955,122241956,+,SETD1B,ENSG00000139718,True
12,122296762,122296763,-,HPD,ENSG00000158104,True
12,122326715,122326716,+,PSMD9,ENSG00000110801,True
12,122326715,122326716,+,RP11-87C12.2,ENSG00000256950,False
12,122356505,122356506,+,WDR66,ENSG00000158023,True
12,122459886,122459887,+,BCL7A,ENSG00000110987,True
12,122516657,122516658,+,MLXIP,ENSG00000175727,True
12,122658765,122658766,-,IL31,ENSG00000204671,True
12,122667678,122667679,+,LRRC43,ENSG00000158113,True
12,122688265,122688266,+,B3GNT4,ENSG00000176383,True
12,122710581,122710582,-,DIABLO,ENSG00000184047,True
12,122750970,122750971,-,RP11-512M8.5,ENSG00000256861,False
12,122751025,122751026,-,VPS33A,ENSG00000139719,True
12,122907138,122907139,-,CLIP1,ENSG00000130779,True
12,122985406,122985407,-,ZCCHC8,ENSG00000033030,True
12,123011501,123011502,-,RSRC2,ENSG00000111011,True
12,123011795,123011796,+,KNTC1,ENSG00000184445,True
12,123187902,123187903,-,HCAR2,ENSG00000182782,True
12,123201350,123201351,-,HCAR3,ENSG00000255398,True
12,123215336,123215337,-,HCAR1,ENSG00000196917,True
12,123237384,123237385,+,DENR,ENSG00000139726,True
12,123258874,123258875,+,CCDC62,ENSG00000130783,False
12,123320016,123320017,+,HIP1R,ENSG00000130787,True
12,123380651,123380652,-,VPS37B,ENSG00000139722,True
12,123451006,123451007,-,ABCB9,ENSG00000150967,True
12,123459774,123459775,+,OGFOD2,ENSG00000111325,True
12,123465246,123465247,+,ARL6IP4,ENSG00000182196,True
12,123635646,123635647,-,PITPNM2,ENSG00000090975,True
12,123717671,123717672,-,MPHOSPH9,ENSG00000051825,True
12,123718007,123718008,+,C12orf65,ENSG00000130921,True
12,123756395,123756396,-,CDK2AP1,ENSG00000111328,True
12,123849388,123849389,-,SBNO1,ENSG00000139697,True
12,123873480,123873481,+,SETD8,ENSG00000183955,True
12,123921019,123921020,-,RILPL2,ENSG00000150977,True
12,123942697,123942698,+,SNRNP35,ENSG00000184209,True
12,124018265,124018266,-,RILPL1,ENSG00000188026,True
12,124069088,124069089,+,TMED2,ENSG00000086598,True
12,124086666,124086667,+,DDX55,ENSG00000111364,True
12,124118214,124118215,-,EIF2B1,ENSG00000111361,True
12,124118379,124118380,+,GTF2H3,ENSG00000111358,True
12,124155670,124155671,+,TCTN2,ENSG00000168778,True
12,124196918,124196919,+,ATP6V0A2,ENSG00000185344,True
12,124246862,124246863,+,DNAH10,ENSG00000197653,True
12,124419531,124419532,-,DNAH10OS,ENSG00000250091,False
12,124457379,124457380,-,CCDC92,ENSG00000119242,True
12,124457787,124457788,+,ZNF664,ENSG00000179195,True
12,124779638,124779639,+,FAM101A,ENSG00000178882,True
12,124873379,124873380,-,NCOR2,ENSG00000196498,True
12,125348409,125348410,-,SCARB1,ENSG00000073060,True
12,125399195,125399196,-,UBC,ENSG00000150991,True
12,125473643,125473644,-,DHX37,ENSG00000150990,True
12,125478193,125478194,+,BRI3BP,ENSG00000184992,True
12,125549984,125549985,+,AACS,ENSG00000081760,True
12,125670931,125670932,+,TMEM132B,ENSG00000139364,True
12,128751730,128751731,+,TMEM132C,ENSG00000181234,True
12,129308537,129308538,-,SLC15A4,ENSG00000139370,True
12,129338058,129338059,+,GLT1D1,ENSG00000151948,True
12,130388577,130388578,-,TMEM132D,ENSG00000151952,True
12,130647009,130647010,+,FZD10,ENSG00000111432,True
12,130822636,130822637,+,PIWIL1,ENSG00000125207,True
12,131200834,131200835,-,RIMBP2,ENSG00000060709,True
12,131323787,131323788,-,STX2,ENSG00000111450,True
12,131356615,131356616,+,RAN,ENSG00000132341,True
12,131438452,131438453,+,GPR133,ENSG00000111452,True
12,131514769,131514770,-,AC078925.1,ENSG00000268091,False
12,131780067,131780068,+,AC092850.1,ENSG00000267819,False
12,132195632,132195633,+,SFSWAP,ENSG00000061936,True
12,132312951,132312952,+,MMP17,ENSG00000198598,True
12,132379180,132379181,+,ULK1,ENSG00000177169,True
12,132413817,132413818,+,PUS1,ENSG00000177192,True
12,132434497,132434498,+,EP400,ENSG00000183495,True
12,132568843,132568844,+,EP400NL,ENSG00000185684,True
12,132628868,132628869,-,DDX51,ENSG00000185163,True
12,132628995,132628996,+,NOC4L,ENSG00000184967,True
12,132906149,132906150,-,GALNT9,ENSG00000182870,True
12,133051169,133051170,-,MUC8,ENSG00000269676,True
12,133066761,133066762,+,FBRSL1,ENSG00000112787,True
12,133195366,133195367,+,P2RX2,ENSG00000187848,False
12,133263939,133263940,-,POLE,ENSG00000177084,True
12,133264206,133264207,+,PXMP2,ENSG00000176894,True
12,133264635,133264636,+,RP13-672B3.2,ENSG00000256632,False
12,133287442,133287443,+,PGAM5,ENSG00000247077,True
12,133338402,133338403,-,ANKLE2,ENSG00000176915,True
12,133405442,133405443,-,GOLGA3,ENSG00000090615,True
12,133464186,133464187,-,CHFR,ENSG00000072609,True
12,133532881,133532882,-,ZNF605,ENSG00000196458,True
12,133562986,133562987,+,ZNF26,ENSG00000198393,True
12,133614089,133614090,+,ZNF84,ENSG00000198040,True
12,133657503,133657504,+,ZNF140,ENSG00000196387,True
12,133706850,133706851,-,ZNF891,ENSG00000214029,True
12,133707220,133707221,+,ZNF10,ENSG00000256223,True
12,133707570,133707571,+,CTD-2140B24.4,ENSG00000256825,False
12,133758093,133758094,+,ZNF268,ENSG00000090612,True
12,133787772,133787773,-,AC226150.4,ENSG00000255748,False
12,133812681,133812682,-,ANHX,ENSG00000227059,False
13,19755941,19755942,-,TUBA3C,ENSG00000198033,True
13,19756173,19756174,+,RP11-408E5.4,ENSG00000121388,False
13,20110903,20110904,-,TPTE2,ENSG00000132958,False
13,20207811,20207812,+,MPHOSPH8,ENSG00000196199,True
13,20268547,20268548,+,AL354808.2,ENSG00000269591,False
13,20357084,20357085,-,PSPC1,ENSG00000121390,True
13,20437787,20437788,-,ZMYM5,ENSG00000132950,True
13,20532870,20532871,+,ZMYM2,ENSG00000121741,True
13,20735204,20735205,-,GJA3,ENSG00000121743,True
13,20767075,20767076,-,GJB2,ENSG00000165474,True
13,20806455,20806456,-,GJB6,ENSG00000121742,True
13,21099974,21099975,-,CRYL1,ENSG00000165475,True
13,21141309,21141310,+,IFT88,ENSG00000032742,True
13,21277837,21277838,+,IL17D,ENSG00000172458,True
13,21348088,21348089,-,N6AMT2,ENSG00000150456,True
13,21476887,21476888,-,XPO4,ENSG00000132953,True
13,21635687,21635688,-,LATS2,ENSG00000150457,True
13,21714682,21714683,+,SAP18,ENSG00000150459,True
13,21750697,21750698,-,SKA3,ENSG00000165480,True
13,21750811,21750812,+,MRP63,ENSG00000173141,True
13,22033451,22033452,-,ZDHHC20,ENSG00000180776,True
13,22178353,22178354,-,MICU2,ENSG00000165487,False
13,22245212,22245213,+,FGF9,ENSG00000102678,True
13,23755146,23755147,+,SGCG,ENSG00000102683,True
13,23949646,23949647,-,SACS,ENSG00000151835,True
13,24153520,24153521,+,TNFRSF19,ENSG00000127863,True
13,24322243,24322244,+,AL139080.1,ENSG00000268735,False
13,24463561,24463562,-,MIPEP,ENSG00000027001,True
13,24476794,24476795,-,C1QTNF9B,ENSG00000205863,False
13,24553839,24553840,+,RP11-307N16.6,ENSG00000273167,False
13,24844899,24844900,+,SPATA13,ENSG00000182957,True
13,24881304,24881305,+,C1QTNF9,ENSG00000240654,False
13,24895566,24895567,-,AL359736.1,ENSG00000205850,False
13,25086904,25086905,-,PARP4,ENSG00000102699,True
13,25254547,25254548,+,ATP12A,ENSG00000075673,True
13,25338316,25338317,+,RNF17,ENSG00000132972,True
13,25496980,25496981,-,CENPJ,ENSG00000151849,True
13,25670291,25670292,+,PABPC3,ENSG00000151846,True
13,25746426,25746427,-,AMER2,ENSG00000165566,False
13,25861600,25861601,-,MTMR6,ENSG00000139505,True
13,25875768,25875769,+,NUPL1,ENSG00000139496,True
13,25946141,25946142,+,ATP8A2,ENSG00000132932,True
13,26442061,26442062,+,AL138815.1,ENSG00000215549,False
13,26452679,26452680,-,AL138815.2,ENSG00000268344,False
13,26625169,26625170,-,SHISA2,ENSG00000180730,False
13,26796427,26796428,-,RNF6,ENSG00000127870,True
13,26828254,26828255,+,CDK8,ENSG00000132964,True
13,27131842,27131843,+,WASF3,ENSG00000132970,True
13,27334904,27334905,-,GPR12,ENSG00000132975,True
13,27745948,27745949,-,USP12,ENSG00000152484,True
13,27825723,27825724,+,RPL21,ENSG00000122026,True
13,27844962,27844963,+,RASL11A,ENSG00000122035,True
13,27998773,27998774,+,GTF3A,ENSG00000122034,True
